caldt,vwretd,vwretx,ewretd,ewretx,sprtrn
03/17/1992,0.007907,0.007807,0.009000,0.008955,0.007850
03/18/1992,-0.000876,-0.000879,0.001675,0.001670,-0.001050
03/19/1992,0.001836,0.001816,0.004441,0.004427,0.001589
03/20/1992,0.002873,0.002863,0.003772,0.003759,0.003660
03/23/1992,-0.002835,-0.002843,-0.004388,-0.004426,-0.003380
03/24/1992,-0.002378,-0.002383,-0.003892,-0.003923,-0.002513
03/25/1992,-0.002517,-0.003035,-0.003552,-0.003855,-0.003326
03/26/1992,0.000171,0.000137,0.000295,0.000240,0.000834
03/27/1992,-0.010277,-0.010297,-0.013315,-0.013345,-0.010690
03/30/1992,-0.001095,-0.001336,-0.001453,-0.001543,-0.001239
03/31/1992,0.001575,0.001551,0.002284,0.002242,0.001712
04/01/1992,0.001576,0.001542,-0.003375,-0.003430,0.001338
04/02/1992,-0.009796,-0.009828,-0.009550,-0.009591,-0.009227
04/03/1992,0.002716,0.002635,-0.002180,-0.002208,0.002622
04/06/1992,0.010243,0.009800,0.009957,0.009671,0.010061
04/07/1992,-0.018557,-0.018600,-0.018196,-0.018254,-0.018566
04/08/1992,-0.008566,-0.008566,-0.013690,-0.013690,-0.008943
04/09/1992,0.015647,0.015553,0.017942,0.017857,0.015564
04/10/1992,0.008910,0.008817,0.009771,0.009698,0.009110
04/13/1992,0.004670,0.004649,0.003796,0.003759,0.004428
04/14/1992,0.015607,0.015607,0.015448,0.015448,0.015539
04/15/1992,0.009281,0.009281,0.011310,0.011310,0.009433
04/16/1992,-0.000777,-0.000812,0.001506,0.001473,-0.000553
04/20/1992,-0.013378,-0.013489,-0.012876,-0.012937,-0.014157
04/21/1992,0.000102,0.000075,-0.001841,-0.001885,0.000244
04/22/1992,-0.001044,-0.001044,0.000056,0.000056,-0.001097
04/23/1992,0.004114,0.004099,0.003030,0.003007,0.004368
04/24/1992,-0.005874,-0.005931,-0.003932,-0.004031,-0.006268
04/27/1992,-0.001339,-0.001511,-0.004054,-0.004244,-0.001394
04/28/1992,0.001723,0.001537,-0.001157,-0.001314,0.001616
04/29/1992,0.006598,0.006596,0.005742,0.005738,0.007113
04/30/1992,0.007267,0.007260,0.010993,0.010966,0.007111
05/01/1992,-0.005631,-0.005645,-0.004944,-0.004978,-0.005832
05/04/1992,0.011087,0.010578,0.007723,0.007220,0.010617
05/05/1992,0.000450,0.000284,0.001010,0.000894,-0.000168
05/06/1992,-0.000287,-0.000378,0.001615,0.001501,-0.000120
05/07/1992,-0.001257,-0.002182,-0.000108,-0.000303,-0.002255
05/08/1992,0.000494,0.000458,-0.000164,-0.000198,0.000481
05/11/1992,0.006010,0.005556,0.004856,0.004511,0.005865
05/12/1992,-0.005105,-0.005167,-0.005044,-0.005160,-0.005257
05/13/1992,0.000446,0.000371,-0.000306,-0.000359,0.000384
05/14/1992,-0.007890,-0.007970,-0.009751,-0.009893,-0.007948
05/15/1992,-0.006932,-0.007147,-0.007626,-0.007723,-0.007382
05/18/1992,0.006536,0.006150,0.006538,0.006245,0.006633
05/19/1992,0.008798,0.008754,0.007042,0.006945,0.008624
05/20/1992,-0.001892,-0.001948,-0.001852,-0.001928,-0.002354
05/21/1992,-0.006993,-0.007001,-0.006787,-0.006809,-0.006717
05/22/1992,0.003655,0.003428,0.004671,0.004359,0.003442
05/26/1992,-0.006579,-0.006857,-0.006023,-0.006464,-0.006304
05/27/1992,0.001996,0.001961,0.002330,0.002270,0.001847
05/28/1992,0.011281,0.011204,0.010312,0.010223,0.011088
05/29/1992,-0.002993,-0.003021,-0.000823,-0.000892,-0.003335
06/01/1992,0.004697,0.004363,0.003634,0.003295,0.004695
06/02/1992,-0.008470,-0.008798,-0.003517,-0.003686,-0.009106
06/03/1992,0.002279,0.002246,0.002073,0.002008,0.002636
06/04/1992,-0.003292,-0.003418,-0.002009,-0.002170,-0.003208
06/05/1992,0.000465,0.000460,-0.000346,-0.000368,0.000532
06/08/1992,-0.000307,-0.000422,0.000250,0.000078,-0.000290
06/09/1992,-0.007308,-0.007733,-0.008392,-0.008636,-0.007983
06/10/1992,-0.007093,-0.007104,-0.007182,-0.007251,-0.006853
06/11/1992,0.004506,0.004483,0.001278,0.001271,0.004420
06/12/1992,0.001851,0.001824,0.002629,0.002598,0.001736
06/15/1992,0.001122,0.001082,0.001445,0.001335,0.001293
06/16/1992,-0.004728,-0.004824,-0.004673,-0.004741,-0.004801
06/17/1992,-0.015068,-0.015071,-0.018008,-0.018013,-0.014841
06/18/1992,-0.002799,-0.002829,-0.006417,-0.006457,-0.003232
06/19/1992,0.006513,0.006502,0.004458,0.004434,0.006759
06/22/1992,-0.000384,-0.000399,-0.004483,-0.004516,-0.000669
06/23/1992,0.001951,0.001940,0.003333,0.003283,0.001587
06/24/1992,-0.000697,-0.001248,0.000895,0.000534,-0.000520
06/25/1992,-0.001369,-0.001394,-0.002525,-0.002572,-0.001758
06/26/1992,0.001132,0.000872,0.000893,0.000769,0.000819
06/29/1992,0.013240,0.013167,0.015580,0.015490,0.013608
06/30/1992,-0.001027,-0.001035,0.001052,0.001034,-0.001956
07/01/1992,0.010927,0.010909,0.011885,0.011874,0.011614
07/02/1992,-0.002674,-0.002688,-0.007350,-0.007381,-0.002688
07/06/1992,0.005524,0.005016,0.002562,0.002286,0.005027
07/07/1992,-0.011397,-0.011435,-0.013835,-0.013875,-0.011309
07/08/1992,0.002917,0.002917,0.000592,0.000592,0.002737
07/09/1992,0.009636,0.009557,0.013280,0.013213,0.009603
07/10/1992,0.000926,0.000924,0.001734,0.001722,0.000966
07/13/1992,0.000944,0.000931,0.001580,0.001550,0.000603
07/14/1992,0.006354,0.006328,0.007913,0.007861,0.006773
07/15/1992,-0.001325,-0.001325,0.000368,0.000368,-0.001389
07/16/1992,0.001124,0.001047,0.000314,0.000286,0.001055
07/17/1992,-0.004633,-0.004669,-0.003986,-0.004019,-0.004598
07/20/1992,-0.004279,-0.004361,-0.004739,-0.004781,-0.004499
07/21/1992,0.000421,0.000395,0.002478,0.002450,0.000024
07/22/1992,-0.007108,-0.007108,-0.005632,-0.005632,-0.006840
07/23/1992,0.002821,0.002806,0.002423,0.002399,0.002799
07/24/1992,-0.000861,-0.000861,-0.000087,-0.000087,-0.001165
07/27/1992,0.000442,0.000243,-0.000175,-0.000378,-0.000146
07/28/1992,0.014327,0.014174,0.013014,0.012802,0.014531
07/29/1992,0.011284,0.011209,0.012880,0.012848,0.011281
07/30/1992,0.004040,0.004015,0.006410,0.006378,0.004003
07/31/1992,0.000885,0.000829,-0.000726,-0.000801,0.000684
08/03/1992,0.002380,0.002079,0.000920,0.000615,0.002074
08/04/1992,-0.001330,-0.001731,-0.002490,-0.002796,-0.001717
08/05/1992,-0.005070,-0.005079,-0.005430,-0.005456,-0.005114
08/06/1992,-0.003519,-0.003886,-0.001458,-0.001577,-0.003790
08/07/1992,-0.003309,-0.003728,-0.003924,-0.003996,-0.004066
08/10/1992,0.001503,0.001046,-0.000242,-0.000621,0.001289
08/11/1992,-0.001248,-0.001279,-0.003625,-0.003683,-0.001240
08/12/1992,-0.003693,-0.003749,-0.004118,-0.004143,-0.002674
08/13/1992,0.000869,0.000814,-0.001824,-0.001901,-0.000120
08/14/1992,0.005422,0.005239,0.005373,0.005191,0.005219
08/17/1992,0.002251,0.002066,0.000002,-0.000210,0.001977
08/18/1992,0.001627,0.001409,0.001259,0.001149,0.001426
08/19/1992,-0.007263,-0.007296,-0.009141,-0.009200,-0.007500
08/20/1992,-0.000084,-0.000130,-0.000619,-0.000686,0.000191
08/21/1992,-0.007926,-0.007949,-0.005566,-0.005611,-0.008153
08/24/1992,-0.010367,-0.010484,-0.013570,-0.013748,-0.009955
08/25/1992,0.002366,0.002200,0.001814,0.001545,0.002167
08/26/1992,0.004762,0.004547,0.005744,0.005433,0.004616
08/27/1992,0.000292,0.000259,0.003737,0.003637,0.000048
08/28/1992,0.002958,0.002944,0.003330,0.003302,0.003168
08/31/1992,-0.001406,-0.001718,-0.000751,-0.001074,-0.001953
09/01/1992,0.004953,0.004718,0.005972,0.005675,0.004927
09/02/1992,0.004991,0.004908,0.007793,0.007708,0.004591
09/03/1992,0.000172,0.000113,-0.000045,-0.000147,0.000000
09/04/1992,-0.002197,-0.002301,-0.003637,-0.003828,-0.002153
09/08/1992,-0.006172,-0.006227,-0.006854,-0.006939,-0.006330
09/09/1992,0.004794,0.004394,0.005042,0.004877,0.004633
09/10/1992,0.008865,0.008826,0.012370,0.012303,0.008622
09/11/1992,-0.001150,-0.001153,0.000159,0.000147,-0.000881
09/14/1992,0.014228,0.014024,0.016439,0.016309,0.013561
09/15/1992,-0.012533,-0.012637,-0.014145,-0.014255,-0.012933
09/16/1992,-0.000097,-0.000097,-0.000453,-0.000453,0.000357
09/17/1992,0.000251,0.000220,-0.001038,-0.001055,0.000024
09/18/1992,0.006834,0.006834,0.007977,0.007977,0.007144
09/21/1992,-0.001455,-0.001658,-0.002687,-0.002749,-0.001868
09/22/1992,-0.011713,-0.011729,-0.010549,-0.010601,-0.011844
09/23/1992,0.000379,0.000356,-0.000906,-0.000932,0.000719
09/24/1992,0.003106,0.002622,0.004194,0.003901,0.002467
09/25/1992,-0.009941,-0.009981,-0.007373,-0.007452,-0.009845
09/28/1992,0.005311,0.005127,0.005676,0.005599,0.005478
09/29/1992,0.000453,0.000366,-0.000733,-0.000818,0.000432
09/30/1992,0.002636,0.002586,0.002640,0.002594,0.002399
10/01/1992,-0.003987,-0.004004,-0.005756,-0.005765,-0.003614
10/02/1992,-0.013803,-0.013810,-0.014833,-0.014845,-0.013981
10/05/1992,-0.006608,-0.007114,-0.009014,-0.009262,-0.007065
10/06/1992,-0.000459,-0.000499,0.002825,0.002789,-0.000957
10/07/1992,-0.007285,-0.007285,-0.007268,-0.007268,-0.007196
10/08/1992,0.008768,0.008689,0.006486,0.006414,0.008658
10/09/1992,-0.012078,-0.012110,-0.011467,-0.011553,-0.012483
10/12/1992,0.011398,0.011398,0.011716,0.011716,0.011871
10/13/1992,0.004699,0.004695,0.003977,0.003965,0.004565
10/14/1992,0.000228,0.000216,-0.000072,-0.000092,0.000171
10/15/1992,0.000682,0.000604,0.001695,0.001668,0.000562
10/16/1992,0.004957,0.004957,0.008588,0.008588,0.005200
10/19/1992,0.008720,0.008614,0.011702,0.011646,0.007894
10/20/1992,0.001037,0.000989,0.005091,0.005034,0.001205
10/21/1992,0.000634,0.000634,0.002105,0.002105,0.000457
10/22/1992,-0.001576,-0.001576,-0.000908,-0.000908,-0.001852
10/23/1992,-0.002272,-0.002288,0.001757,0.001732,-0.001928
10/26/1992,0.010240,0.010037,0.008536,0.008338,0.009804
10/27/1992,0.000901,0.000710,0.000050,-0.000121,0.000789
10/28/1992,0.004268,0.004265,0.006692,0.006684,0.003919
10/29/1992,0.001589,0.001585,0.002600,0.002591,0.001738
10/30/1992,-0.004843,-0.004857,-0.003351,-0.003379,-0.005180
11/02/1992,0.009649,0.009321,0.009437,0.009061,0.009721
11/03/1992,-0.006220,-0.006517,-0.004122,-0.004260,-0.006694
11/04/1992,-0.006371,-0.006603,-0.003188,-0.003473,-0.006692
11/05/1992,0.003679,0.002976,0.004334,0.004139,0.002949
11/06/1992,-0.001428,-0.001879,0.000425,0.000156,-0.001817
11/09/1992,0.002402,0.002300,0.001588,0.001388,0.002419
11/10/1992,0.000275,0.000220,0.001514,0.001496,0.000072
11/11/1992,0.008259,0.008259,0.007686,0.007686,0.008552
11/12/1992,0.001585,0.001519,0.000716,0.000601,0.001587
11/13/1992,-0.001154,-0.001228,-0.001300,-0.001399,-0.001041
11/16/1992,-0.003576,-0.003848,-0.005492,-0.005793,-0.004143
11/17/1992,-0.003087,-0.003310,-0.003732,-0.003868,-0.003352
11/18/1992,0.008351,0.008319,0.007634,0.007604,0.008539
11/19/1992,0.001881,0.001827,0.001544,0.001458,0.001797
11/20/1992,0.007393,0.007304,0.007623,0.007499,0.007176
11/23/1992,-0.002968,-0.003097,-0.003032,-0.003290,-0.003586
11/24/1992,0.005514,0.005163,0.007585,0.007215,0.005810
11/25/1992,0.004124,0.004084,0.005743,0.005645,0.003742
11/27/1992,0.002263,0.002248,0.004521,0.004467,0.002260
11/30/1992,0.002997,0.002807,0.004877,0.004620,0.002766
12/01/1992,-0.000836,-0.001175,-0.000438,-0.000642,-0.001321
12/02/1992,-0.002067,-0.002207,-0.000343,-0.000423,-0.002066
12/03/1992,0.000218,0.000149,0.000661,0.000588,0.000047
12/04/1992,0.005193,0.005117,0.004317,0.004215,0.005001
12/07/1992,0.006910,0.006792,0.006157,0.005987,0.007522
12/08/1992,0.004030,0.003982,0.003733,0.003626,0.003859
12/09/1992,-0.002361,-0.002700,-0.004657,-0.004795,-0.003066
12/10/1992,-0.002648,-0.002650,-0.004884,-0.004888,-0.002318
12/11/1992,-0.001888,-0.001924,-0.000074,-0.000140,-0.002094
12/14/1992,-0.001646,-0.001706,-0.001800,-0.001947,-0.002052
12/15/1992,-0.000910,-0.001005,0.000338,0.000257,-0.000624
12/16/1992,-0.002893,-0.002896,-0.002546,-0.002551,-0.002427
12/17/1992,0.009416,0.009361,0.008432,0.008401,0.009061
12/18/1992,0.013344,0.013328,0.012423,0.012390,0.013435
12/21/1992,-0.000799,-0.000812,-0.002304,-0.002353,-0.001314
12/22/1992,-0.000829,-0.000831,0.000612,0.000602,-0.000885
12/23/1992,-0.002515,-0.002537,-0.000976,-0.001000,-0.002907
12/24/1992,0.001936,0.001403,0.003080,0.002741,0.001686
12/28/1992,-0.001307,-0.001385,-0.000075,-0.000210,-0.001410
12/29/1992,-0.002233,-0.002286,-0.000445,-0.000480,-0.002664
12/30/1992,0.001569,0.001544,0.003444,0.003429,0.001918
12/31/1992,-0.006152,-0.006192,-0.000992,-0.001025,-0.007087
01/04/1993,-0.001259,-0.001675,-0.001130,-0.001300,-0.000757
01/05/1993,-0.002165,-0.002354,0.000372,0.000242,-0.002389
01/06/1993,0.000411,0.000411,0.004438,0.004438,0.000414
01/07/1993,-0.008769,-0.008769,-0.007640,-0.007640,-0.008722
01/08/1993,-0.003656,-0.003681,-0.004713,-0.004742,-0.003900
01/11/1993,0.004042,0.003957,0.005780,0.005671,0.004428
01/12/1993,0.000594,0.000594,-0.000354,-0.000354,0.000209
01/13/1993,0.004617,0.004523,0.003156,0.003107,0.004617
01/14/1993,0.006616,0.006616,0.006393,0.006393,0.006720
01/15/1993,0.002827,0.002728,0.004903,0.004841,0.002776
01/18/1993,-0.000351,-0.000351,0.001221,0.001221,-0.000709
01/19/1993,-0.003851,-0.003884,0.000150,0.000117,-0.003914
01/20/1993,-0.003997,-0.003997,-0.002556,-0.002556,-0.004045
01/21/1993,0.004800,0.004800,0.004795,0.004795,0.004892
01/22/1993,0.002012,0.002012,0.000747,0.000747,0.001424
01/25/1993,0.007901,0.007676,0.010076,0.009854,0.008943
01/26/1993,0.000482,0.000373,0.001739,0.001634,-0.000136
01/27/1993,-0.003940,-0.003940,-0.004293,-0.004293,-0.004182
01/28/1993,0.000890,0.000889,-0.000339,-0.000344,0.001255
01/29/1993,0.000223,0.000179,0.000579,0.000528,0.000274
02/01/1993,0.009037,0.008839,0.007718,0.007494,0.008524
02/02/1993,0.000469,0.000195,0.003552,0.003312,0.000090
02/03/1993,0.010314,0.010268,0.010919,0.010842,0.010484
02/04/1993,0.005807,0.005169,0.008999,0.008824,0.005277
02/05/1993,-0.001531,-0.001633,-0.000452,-0.000518,-0.001401
02/08/1993,-0.001674,-0.002073,-0.002699,-0.003031,-0.002406
02/09/1993,-0.005685,-0.005925,-0.007029,-0.007269,-0.005627
02/10/1993,0.002287,0.002235,0.000883,0.000793,0.002021
02/11/1993,0.003327,0.003307,0.003449,0.003383,0.003205
02/12/1993,-0.006417,-0.006641,-0.006618,-0.006840,-0.006880
02/16/1993,-0.024348,-0.024510,-0.025387,-0.025474,-0.024000
02/17/1993,-0.001377,-0.001418,-0.003479,-0.003492,-0.001406
02/18/1993,-0.002996,-0.003064,-0.003324,-0.003410,-0.003231
02/19/1993,0.005249,0.005199,0.005402,0.005333,0.005372
02/22/1993,0.002678,0.002448,0.003888,0.003580,0.002349
02/23/1993,-0.000694,-0.000939,-0.000228,-0.000531,-0.001011
02/24/1993,0.013815,0.013756,0.012192,0.012104,0.013960
02/25/1993,0.003275,0.003249,0.003095,0.003041,0.003334
02/26/1993,0.002489,0.002429,0.001513,0.001436,0.002351
03/01/1993,-0.002822,-0.003029,-0.005170,-0.005484,-0.003090
03/02/1993,0.013441,0.013176,0.012411,0.012206,0.013325
03/03/1993,0.003616,0.003389,0.006062,0.005940,0.003036
03/04/1993,-0.004200,-0.004306,-0.003157,-0.003293,-0.004274
03/05/1993,-0.002401,-0.002608,-0.000179,-0.000242,-0.002750
03/08/1993,0.018986,0.018871,0.017319,0.017163,0.019278
03/09/1993,-0.000564,-0.000816,0.002514,0.002314,-0.000682
03/10/1993,0.004472,0.004470,0.002727,0.002714,0.004247
03/11/1993,-0.005635,-0.005664,-0.002427,-0.002458,-0.005720
03/12/1993,-0.008396,-0.008428,-0.009385,-0.009432,-0.008574
03/15/1993,0.003363,0.003316,0.004326,0.004210,0.003557
03/16/1993,0.000017,-0.000052,-0.000519,-0.000559,-0.000133
03/17/1993,-0.007100,-0.007150,-0.006593,-0.006621,-0.006779
03/18/1993,0.008466,0.008450,0.007608,0.007603,0.007986
03/19/1993,-0.004393,-0.004394,-0.003649,-0.003660,-0.003784
03/22/1993,-0.002615,-0.002624,-0.002853,-0.002893,-0.002888
03/23/1993,-0.000289,-0.000293,-0.000967,-0.000987,-0.000267
03/24/1993,-0.001335,-0.001335,-0.000280,-0.000280,-0.001538
03/25/1993,0.006721,0.006251,0.007520,0.007244,0.006271
03/26/1993,-0.006339,-0.006354,-0.005720,-0.005771,-0.006875
03/29/1993,0.006283,0.006112,0.004705,0.004641,0.006677
03/30/1993,0.003260,0.002986,0.001723,0.001309,0.002662
03/31/1993,-0.001087,-0.001115,0.002428,0.002408,-0.000664
04/01/1993,-0.003426,-0.003428,-0.002303,-0.002317,-0.003033
04/02/1993,-0.019353,-0.019827,-0.018697,-0.018964,-0.019787
04/05/1993,0.002399,0.002281,0.001309,0.001197,0.002039
04/06/1993,-0.002434,-0.002434,-0.001623,-0.001623,-0.002555
04/07/1993,0.003254,0.003254,0.004375,0.004375,0.003559
04/08/1993,-0.001921,-0.001997,-0.003265,-0.003326,-0.002010
04/12/1993,0.014927,0.014915,0.013461,0.013416,0.014779
04/13/1993,0.001669,0.001651,0.002532,0.002501,0.001896
04/14/1993,-0.001062,-0.001062,-0.000794,-0.000794,-0.001247
04/15/1993,-0.000315,-0.000387,0.000174,0.000149,-0.000580
04/16/1993,0.001182,0.001182,0.002312,0.002312,0.001204
04/19/1993,-0.003413,-0.003510,-0.002206,-0.002263,-0.003297
04/20/1993,-0.004999,-0.005023,-0.006592,-0.006615,-0.005274
04/21/1993,-0.003118,-0.003118,-0.001533,-0.001533,-0.003303
04/22/1993,-0.009408,-0.009408,-0.006647,-0.006647,-0.009400
04/23/1993,-0.005611,-0.005611,-0.005784,-0.005784,-0.005530
04/26/1993,-0.008069,-0.008316,-0.010108,-0.010328,-0.007986
04/27/1993,0.010420,0.010292,0.007481,0.007319,0.010310
04/28/1993,0.000173,0.000173,0.001381,0.001381,0.000023
04/29/1993,0.002182,0.002180,0.001225,0.001206,0.001986
04/30/1993,0.002590,0.002579,0.004868,0.004850,0.002962
05/03/1993,0.005741,0.005469,0.003788,0.003510,0.005157
05/04/1993,0.004094,0.003817,0.005676,0.005430,0.003594
05/05/1993,0.001539,0.001351,0.002672,0.002556,0.001058
05/06/1993,-0.003191,-0.003439,-0.002350,-0.002444,-0.002835
05/07/1993,-0.001665,-0.002117,-0.002252,-0.002361,-0.002143
05/10/1993,0.001498,0.000928,0.002734,0.002373,0.001108
05/11/1993,0.003738,0.003700,0.003760,0.003660,0.003523
05/12/1993,0.000691,0.000631,0.003581,0.003562,0.000990
05/13/1993,-0.012428,-0.012494,-0.010204,-0.010307,-0.012522
05/14/1993,0.001004,0.000726,0.000649,0.000423,0.000751
05/17/1993,0.002011,0.001771,-0.000151,-0.000397,0.001843
05/18/1993,0.000261,0.000100,0.001221,0.001146,-0.000114
05/19/1993,0.016480,0.016432,0.012839,0.012776,0.016465
05/20/1993,0.006570,0.006529,0.005789,0.005729,0.006748
05/21/1993,-0.010044,-0.010058,-0.005878,-0.005915,-0.010542
05/24/1993,0.004590,0.004360,0.004544,0.004217,0.004845
05/25/1993,0.002429,0.002172,0.002639,0.002253,0.001897
05/26/1993,0.010110,0.010082,0.010850,0.010798,0.010226
05/27/1993,-0.002210,-0.002226,-0.000593,-0.000628,-0.002272
05/28/1993,-0.004833,-0.005032,-0.007057,-0.007346,-0.004907
06/01/1993,0.008475,0.008334,0.009374,0.009194,0.008085
06/02/1993,0.000284,-0.000054,0.002313,0.002214,0.000044
06/03/1993,-0.002985,-0.003064,-0.001921,-0.002005,-0.002997
06/04/1993,-0.005174,-0.005226,-0.005194,-0.005269,-0.005370
06/07/1993,-0.005436,-0.005554,-0.006617,-0.006778,-0.005266
06/08/1993,-0.006758,-0.006814,-0.009225,-0.009291,-0.006656
06/09/1993,0.002847,0.002433,0.001682,0.001534,0.002406
06/10/1993,-0.000591,-0.000627,-0.003323,-0.003353,-0.000897
06/11/1993,0.004011,0.003984,0.003302,0.003263,0.004221
06/14/1993,0.001085,0.001024,-0.000293,-0.000446,0.001006
06/15/1993,-0.002917,-0.003156,-0.000747,-0.001153,-0.003216
06/16/1993,0.002143,0.002124,0.001480,0.001456,0.002599
06/17/1993,0.002733,0.002703,0.001741,0.001722,0.002481
06/18/1993,-0.010377,-0.010389,-0.007381,-0.007415,-0.010835
06/21/1993,0.005456,0.005429,0.004983,0.004936,0.005725
06/22/1993,-0.000637,-0.000641,-0.001442,-0.001466,-0.000650
06/23/1993,-0.005752,-0.005753,-0.005783,-0.005784,-0.006144
06/24/1993,0.007971,0.007491,0.005588,0.005293,0.007739
06/25/1993,0.002253,0.002246,0.003174,0.003149,0.002194
06/28/1993,0.009565,0.009373,0.011219,0.011109,0.009495
06/29/1993,-0.002813,-0.002858,-0.002697,-0.002753,-0.002567
06/30/1993,0.000372,0.000369,0.003471,0.003458,-0.000355
07/01/1993,-0.003702,-0.003758,-0.001353,-0.001423,-0.003352
07/02/1993,-0.006356,-0.006875,-0.006135,-0.006376,-0.007082
07/06/1993,-0.009953,-0.010016,-0.008910,-0.008988,-0.009891
07/07/1993,0.003230,0.003230,0.001618,0.001618,0.003172
07/08/1993,0.012654,0.012654,0.009641,0.009641,0.013120
07/09/1993,-0.000501,-0.000576,0.001060,0.000998,-0.001137
07/12/1993,0.001640,0.001624,0.001807,0.001773,0.001897
07/13/1993,-0.001721,-0.001726,-0.001426,-0.001442,-0.001982
07/14/1993,0.004230,0.004204,0.004874,0.004829,0.004441
07/15/1993,-0.001877,-0.001949,-0.001036,-0.001059,-0.001911
07/16/1993,-0.007815,-0.007815,-0.005800,-0.005800,-0.007725
07/19/1993,0.000798,0.000698,-0.001090,-0.001166,0.000628
07/20/1993,0.002875,0.002829,0.001147,0.001074,0.002870
07/21/1993,-0.000279,-0.000279,-0.000032,-0.000032,-0.000291
07/22/1993,-0.006016,-0.006016,-0.005270,-0.005270,-0.005971
07/23/1993,0.005549,0.005549,0.006167,0.006167,0.005827
07/26/1993,0.004746,0.004587,0.004292,0.004126,0.004451
07/27/1993,-0.001914,-0.002087,-0.002840,-0.002994,-0.001893
07/28/1993,-0.002077,-0.002077,-0.001119,-0.001119,-0.002342
07/29/1993,0.006753,0.006752,0.007708,0.007702,0.006820
07/30/1993,-0.004926,-0.004940,-0.003782,-0.003808,-0.004686
08/02/1993,0.004561,0.004261,0.004410,0.004104,0.004508
08/03/1993,-0.001367,-0.001739,-0.000939,-0.001109,-0.001955
08/04/1993,-0.001476,-0.001568,0.000175,0.000040,-0.001625
08/05/1993,-0.000716,-0.000860,-0.000541,-0.000588,-0.000914
08/06/1993,0.001278,0.001212,0.002529,0.002437,0.001227
08/09/1993,0.005130,0.004368,0.004524,0.004164,0.004547
08/10/1993,-0.002358,-0.002442,-0.000603,-0.000762,-0.002818
08/11/1993,0.002190,0.002130,0.001777,0.001745,0.002247
08/12/1993,-0.003350,-0.003411,-0.004154,-0.004249,-0.003330
08/13/1993,0.002301,0.002226,0.002639,0.002541,0.002628
08/16/1993,0.005220,0.004955,0.005319,0.005045,0.004976
08/17/1993,0.002051,0.001878,0.001869,0.001773,0.001658
08/18/1993,0.006202,0.006188,0.006232,0.006212,0.006422
08/19/1993,0.001094,0.001015,0.000654,0.000567,0.000855
08/20/1993,-0.000819,-0.000842,-0.002640,-0.002687,-0.000592
08/23/1993,-0.002038,-0.002133,0.000845,0.000690,-0.002039
08/24/1993,0.010372,0.010320,0.008893,0.008812,0.009973
08/25/1993,0.000829,0.000699,0.003038,0.002858,0.000783
08/26/1993,0.001879,0.001642,-0.000986,-0.001354,0.001978
08/27/1993,-0.001094,-0.001097,-0.000865,-0.000875,-0.001085
08/30/1993,0.003007,0.002814,0.003295,0.003011,0.002953
08/31/1993,0.004065,0.003905,0.004863,0.004695,0.003594
09/01/1993,-0.000947,-0.001079,-0.000719,-0.000856,-0.000884
09/02/1993,-0.003890,-0.004003,-0.004460,-0.004502,-0.003994
09/03/1993,0.000316,0.000143,-0.000218,-0.000436,0.000087
09/07/1993,-0.006257,-0.006274,-0.006752,-0.006788,-0.006113
09/08/1993,-0.003899,-0.003931,-0.006284,-0.006344,-0.004078
09/09/1993,0.002328,0.001917,0.004568,0.004425,0.001861
09/10/1993,0.008826,0.008809,0.008300,0.008252,0.009224
09/13/1993,0.001020,0.000824,0.001700,0.001536,0.000736
09/14/1993,-0.004423,-0.004475,-0.006090,-0.006142,-0.004675
09/15/1993,0.003999,0.003947,0.002132,0.002077,0.003696
09/16/1993,-0.004499,-0.004555,-0.002029,-0.002053,-0.004701
09/17/1993,-0.001456,-0.001456,-0.000084,-0.000084,-0.001306
09/20/1993,-0.007464,-0.007649,-0.004792,-0.004838,-0.008238
09/21/1993,-0.004933,-0.004934,-0.007261,-0.007280,-0.004615
09/22/1993,0.007089,0.006958,0.007943,0.007681,0.007175
09/23/1993,0.003666,0.003661,0.002969,0.002964,0.003376
09/24/1993,0.000025,-0.000417,0.000735,0.000475,-0.000240
09/27/1993,0.008826,0.008680,0.007489,0.007389,0.009112
09/28/1993,-0.000438,-0.000446,0.000099,0.000087,-0.000585
09/29/1993,-0.002988,-0.003054,-0.002433,-0.002491,-0.003077
09/30/1993,-0.002274,-0.002323,-0.000410,-0.000455,-0.002565
10/01/1993,0.004902,0.004802,0.004819,0.004758,0.005142
10/04/1993,0.000127,-0.000281,0.002264,0.002061,0.000108
10/05/1993,0.000175,0.000103,-0.001145,-0.001224,-0.000303
10/06/1993,-0.001313,-0.001324,-0.001184,-0.001187,-0.000997
10/07/1993,-0.003199,-0.003222,-0.003281,-0.003302,-0.003386
10/08/1993,0.002429,0.002332,0.001960,0.001844,0.002461
10/11/1993,0.001141,0.001141,0.000461,0.000461,0.001238
10/12/1993,0.000640,0.000636,-0.000418,-0.000437,0.000521
10/13/1993,0.000717,0.000717,0.001765,0.001765,0.000802
10/14/1993,0.011210,0.011116,0.004339,0.004273,0.011571
10/15/1993,0.005692,0.005692,0.006119,0.006119,0.005719
10/18/1993,-0.001878,-0.001981,0.000253,0.000191,-0.002236
10/19/1993,-0.004923,-0.004959,-0.003354,-0.003398,-0.004782
10/20/1993,-0.000005,-0.000005,-0.002180,-0.002180,-0.000300
10/21/1993,-0.001438,-0.001438,-0.000323,-0.000323,-0.001523
